event_id,event_timestamp,unidad_negocio,tipo_evento,tipo_movimiento,insumo,categoria,cantidad,unidad_medida,origen,destino,sucursal,created_at
239e72a8-9ea4-4197-bd5a-847f096f8442,2026-01-06T21:10:02.938824,insumos,insumo_movement,CONSUMO,Urea,Fertilizante,701,kg,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.578914
f5c583ba-b3e2-4101-9a70-93bb69fca995,2026-01-02T14:15:49.961424,insumos,insumo_movement,CONSUMO,"2,4-D",Agroquímico,2728,lt,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.578932
e1ed570f-9d62-4d4a-ba25-103d7a3fc832,2026-01-05T13:41:01.198219,insumos,insumo_movement,CONSUMO,Urea,Fertilizante,2054,kg,9 de Julio,Ganadería,9 de Julio,2026-01-07T23:12:08.578951
2ef81e69-8722-4f59-a4a1-ffd0b707fedb,2026-01-06T06:25:56.180437,insumos,insumo_movement,CONSUMO,MAP,Fertilizante,2067,kg,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.578969
f09ea7ed-241f-417c-ba27-8407d8006b31,2026-01-02T21:53:42.977995,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,23441,bolsas,Fabricante Directo,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.578987
34ebd359-8b04-4a37-b19f-1dfedaf442c7,2026-01-04T19:42:56.176426,insumos,insumo_movement,COMPRA,"2,4-D",Agroquímico,17886,lt,Proveedor Nacional,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.579006
86cf2588-d5be-44bc-be4f-76cf551c76b6,2026-01-04T06:52:10.711367,insumos,insumo_movement,TRANSFERENCIA,Maíz híbrido,Semilla,2465,bolsas,Bahía Blanca,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.579024
fab2dcc3-a9ad-4cdb-91dd-a2af8aa70e74,2026-01-02T02:00:12.115366,insumos,insumo_movement,CONSUMO,Maíz híbrido,Semilla,659,bolsas,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.579042
32864792-7669-42e6-bf3a-2c5c7262e7b8,2026-01-07T07:45:16.732143,insumos,insumo_movement,VENTA,"2,4-D",Agroquímico,3092,lt,Bahía Blanca,Productor Lopez,Bahía Blanca,2026-01-07T23:12:08.579069
0937d418-0f8d-43bc-b2f1-13a65eabc07b,2026-01-02T10:25:37.775710,insumos,insumo_movement,TRANSFERENCIA,Soja RR,Semilla,3147,bolsas,Trenque Lauquen,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.579090
7f8e55fc-731b-419f-9933-7d220924d2e3,2026-01-01T20:23:08.981178,insumos,insumo_movement,COMPRA,Soja RR,Semilla,19572,bolsas,Importador Regional,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.579109
a38edc82-657e-482b-b581-e1c0f0762ece,2026-01-05T08:24:28.300204,insumos,insumo_movement,CONSUMO,"2,4-D",Agroquímico,1188,lt,Bahía Blanca,Ganadería,Bahía Blanca,2026-01-07T23:12:08.579128
c900529a-fc76-44c7-b252-77bfdbabd10e,2026-01-03T04:55:00.576455,insumos,insumo_movement,VENTA,"2,4-D",Agroquímico,3623,lt,Pergamino,Productor Lopez,Pergamino,2026-01-07T23:12:08.579155
5a892af0-8ada-4421-ae1b-7cb54874146f,2026-01-05T03:24:52.649188,insumos,insumo_movement,TRANSFERENCIA,Glifosato,Agroquímico,6591,lt,Santa Rosa,Pergamino,Pergamino,2026-01-07T23:12:08.579176
eba29824-1c2c-40c0-a1ce-63e149cb11d6,2026-01-05T13:16:51.585617,insumos,insumo_movement,TRANSFERENCIA,MAP,Fertilizante,6431,kg,Santa Rosa,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.579196
dc98e980-5bb1-4f39-9156-fc411181d5f9,2026-01-06T08:18:22.222743,insumos,insumo_movement,CONSUMO,MAP,Fertilizante,406,kg,Pergamino,Ganadería,Pergamino,2026-01-07T23:12:08.579218
d150a7ce-b2d5-4292-bd9f-a444d5c55497,2026-01-01T08:35:23.528946,insumos,insumo_movement,COMPRA,"2,4-D",Agroquímico,17950,lt,Proveedor Nacional,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.579271
3aff50b7-b011-4efd-abe9-3940025fecec,2026-01-05T19:39:53.927366,insumos,insumo_movement,TRANSFERENCIA,"2,4-D",Agroquímico,2328,lt,9 de Julio,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.579303
fbb967f4-e995-4df5-b5f1-a424584f1d8a,2026-01-04T10:48:11.136894,insumos,insumo_movement,CONSUMO,"2,4-D",Agroquímico,1895,lt,Bahía Blanca,Ganadería,Bahía Blanca,2026-01-07T23:12:08.579327
48d61eba-b9b3-40c2-a56a-2f6ae0644bdc,2026-01-04T06:01:25.376225,insumos,insumo_movement,TRANSFERENCIA,Soja RR,Semilla,4050,bolsas,9 de Julio,Pergamino,Pergamino,2026-01-07T23:12:08.579350
3fe4a1db-b8e7-460b-952c-38cf1c108703,2026-01-06T18:36:15.104838,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,13443,bolsas,Proveedor Nacional,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.579371
8ba93b1b-e14e-4474-8089-d70f96c08fdb,2026-01-03T17:52:37.884505,insumos,insumo_movement,VENTA,Maíz híbrido,Semilla,888,bolsas,9 de Julio,Productor Garcia,9 de Julio,2026-01-07T23:12:08.579409
004e18ce-b85d-4f7d-ad23-bd10b1cf59c0,2026-01-07T12:17:36.557512,insumos,insumo_movement,CONSUMO,MAP,Fertilizante,1472,kg,Pergamino,Ganadería,Pergamino,2026-01-07T23:12:08.579431
e3892541-5fab-4604-806c-bdf8e4457b28,2026-01-03T15:55:28.714939,insumos,insumo_movement,CONSUMO,Soja RR,Semilla,1205,bolsas,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.579456
5bf2472d-0a70-429f-bb4a-c548d149e049,2026-01-03T10:55:48.737351,insumos,insumo_movement,COMPRA,Urea,Fertilizante,18677,kg,Importador Regional,9 de Julio,9 de Julio,2026-01-07T23:12:08.579477
73cbea1f-3298-4018-a416-16a803bcd403,2026-01-05T19:21:49.829795,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,5320,lt,Importador Regional,9 de Julio,9 de Julio,2026-01-07T23:12:08.579496
cd8955fd-7def-41d1-8c62-6d424aefeb17,2026-01-04T04:39:46.926871,insumos,insumo_movement,COMPRA,"2,4-D",Agroquímico,5032,lt,Proveedor Nacional,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.579516
7370d4b6-1782-4079-8961-e1c2ce8b2607,2026-01-04T18:31:38.562156,insumos,insumo_movement,CONSUMO,Maíz híbrido,Semilla,2036,bolsas,Trenque Lauquen,Ganadería,Trenque Lauquen,2026-01-07T23:12:08.579535
b19064d6-b233-4b67-be38-ddc5fe3c3222,2026-01-04T18:31:33.558182,insumos,insumo_movement,CONSUMO,Soja RR,Semilla,2044,bolsas,Pergamino,Ganadería,Pergamino,2026-01-07T23:12:08.579553
7065d8a3-dd58-4b4e-94d0-3314071d91e8,2026-01-03T23:56:20.360337,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,14331,bolsas,Importador Regional,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.579571
566161fa-f597-4d95-9db5-25ad310c6a8d,2026-01-05T14:07:24.524989,insumos,insumo_movement,VENTA,Maíz híbrido,Semilla,1337,bolsas,Bahía Blanca,Productor Ayala,Bahía Blanca,2026-01-07T23:12:08.579600
63bd760b-d542-4b56-a484-06644a273765,2026-01-01T13:58:51.348719,insumos,insumo_movement,COMPRA,"2,4-D",Agroquímico,8308,lt,Proveedor Nacional,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.579621
406d18f0-436f-406a-8ab5-f36582c3aec0,2026-01-04T10:52:13.497775,insumos,insumo_movement,COMPRA,MAP,Fertilizante,8759,kg,Proveedor Nacional,9 de Julio,9 de Julio,2026-01-07T23:12:08.579641
e1742707-27c8-4ba9-9c78-59df236bde99,2026-01-06T03:59:56.972110,insumos,insumo_movement,VENTA,Glifosato,Agroquímico,4697,lt,Pergamino,Productor Rojas,Pergamino,2026-01-07T23:12:08.579698
5c4f4bed-df1b-4c1d-b91d-bd4fb439d9ae,2026-01-01T17:17:46.298820,insumos,insumo_movement,CONSUMO,Soja RR,Semilla,993,bolsas,9 de Julio,Ganadería,9 de Julio,2026-01-07T23:12:08.579723
e10f1d2f-e553-479b-89dc-674cba459687,2026-01-06T00:55:21.347928,insumos,insumo_movement,TRANSFERENCIA,MAP,Fertilizante,3042,kg,Pergamino,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.579746
926a8694-b190-4637-adce-d2613b4cf841,2026-01-05T09:21:32.660108,insumos,insumo_movement,COMPRA,"2,4-D",Agroquímico,12582,lt,Fabricante Directo,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.579767
b53164c2-35a9-4850-94c2-981efc381d72,2026-01-06T23:45:49.622872,insumos,insumo_movement,VENTA,Urea,Fertilizante,3010,kg,Trenque Lauquen,Productor Arias,Trenque Lauquen,2026-01-07T23:12:08.579797
aec71288-884d-4a07-bb24-bcd29cd07e4e,2026-01-06T02:26:42.255728,insumos,insumo_movement,TRANSFERENCIA,Soja RR,Semilla,2686,bolsas,Pergamino,9 de Julio,9 de Julio,2026-01-07T23:12:08.579820
57ff27c9-aa27-4d91-a454-65f00d78bc71,2026-01-02T03:35:56.268576,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,12706,lt,Proveedor Nacional,Pergamino,Pergamino,2026-01-07T23:12:08.579841
385fda20-ba64-41a4-8c40-b02ab7bd8265,2026-01-05T20:18:09.368616,insumos,insumo_movement,TRANSFERENCIA,Maíz híbrido,Semilla,5246,bolsas,Pergamino,9 de Julio,9 de Julio,2026-01-07T23:12:08.579895
fb3d500c-f9a6-4ee0-857f-714181a62a70,2026-01-02T22:20:50.637980,insumos,insumo_movement,VENTA,MAP,Fertilizante,4153,kg,Trenque Lauquen,Productor Gomez,Trenque Lauquen,2026-01-07T23:12:08.579937
d1bc00c1-46dc-44f0-9468-2a607a9c2d75,2026-01-04T11:45:44.117230,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,9406,lt,Fabricante Directo,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.579961
b462f841-2c3c-4ae8-89ec-51490a5cf24b,2026-01-07T14:05:38.682878,insumos,insumo_movement,TRANSFERENCIA,Glifosato,Agroquímico,5062,lt,9 de Julio,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.579983
bbf94c8b-4969-418c-a873-849fb5541455,2026-01-07T04:16:20.111996,insumos,insumo_movement,TRANSFERENCIA,Maíz híbrido,Semilla,3855,bolsas,Santa Rosa,9 de Julio,9 de Julio,2026-01-07T23:12:08.580005
7aa678e8-6104-42fc-9191-78c1f8e24522,2026-01-02T19:03:26.114169,insumos,insumo_movement,TRANSFERENCIA,Maíz híbrido,Semilla,2944,bolsas,Trenque Lauquen,9 de Julio,9 de Julio,2026-01-07T23:12:08.580025
a697227b-cdaa-4f8c-bf51-13ab6d72f2da,2026-01-01T02:24:19.946726,insumos,insumo_movement,COMPRA,Soja RR,Semilla,21859,bolsas,Importador Regional,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.580045
c088f090-a109-48e5-8712-f3136957d0a3,2026-01-06T18:53:14.085186,insumos,insumo_movement,TRANSFERENCIA,Urea,Fertilizante,2481,kg,Trenque Lauquen,9 de Julio,9 de Julio,2026-01-07T23:12:08.580065
b2a481d5-72d9-4e11-ad2e-bc97cecd9408,2026-01-01T08:27:24.020579,insumos,insumo_movement,VENTA,Urea,Fertilizante,858,kg,9 de Julio,Productor Correa,9 de Julio,2026-01-07T23:12:08.580095
1fcbd04b-1edd-4d07-bca3-0f7726fd664f,2026-01-05T17:39:16.405061,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,3857,bolsas,Importador Regional,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.580116
d57b8ba8-b722-4aba-a8ff-8904332e23b1,2026-01-02T04:54:38.246400,insumos,insumo_movement,CONSUMO,Maíz híbrido,Semilla,780,bolsas,9 de Julio,Ganadería,9 de Julio,2026-01-07T23:12:08.580135
fd32cda4-c448-4046-b50c-c020c963e0ff,2026-01-06T23:29:27.134101,insumos,insumo_movement,TRANSFERENCIA,Soja RR,Semilla,6637,bolsas,Pergamino,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.580154
70070190-0534-4e7e-a9dc-ae563fc70ce0,2026-01-02T20:31:44.529700,insumos,insumo_movement,COMPRA,Urea,Fertilizante,20932,kg,Fabricante Directo,Pergamino,Pergamino,2026-01-07T23:12:08.580177
a638b787-e9d7-4d3b-97cb-e4e76602f8a1,2026-01-04T13:56:50.214208,insumos,insumo_movement,TRANSFERENCIA,"2,4-D",Agroquímico,717,lt,Bahía Blanca,Pergamino,Pergamino,2026-01-07T23:12:08.580199
984e36d9-4ae5-44a2-b9f1-8ec9e8811125,2026-01-05T09:50:31.456017,insumos,insumo_movement,CONSUMO,MAP,Fertilizante,2151,kg,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.580219
547925ea-10e0-477b-89ae-996f7a70580b,2026-01-01T20:10:10.739099,insumos,insumo_movement,CONSUMO,Urea,Fertilizante,2330,kg,9 de Julio,Ganadería,9 de Julio,2026-01-07T23:12:08.580238
86b66845-7161-4624-b670-997bde3d748e,2026-01-03T13:10:53.591538,insumos,insumo_movement,VENTA,Glifosato,Agroquímico,4725,lt,Santa Rosa,Productor Juarez,Santa Rosa,2026-01-07T23:12:08.580266
fc1537fb-3751-4641-85ce-a606f092f453,2026-01-06T20:32:21.430658,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,17543,lt,Importador Regional,9 de Julio,9 de Julio,2026-01-07T23:12:08.580287
b3764cd7-9565-47e8-a260-bb8751e2ff93,2026-01-05T10:10:18.118836,insumos,insumo_movement,CONSUMO,MAP,Fertilizante,824,kg,Bahía Blanca,Ganadería,Bahía Blanca,2026-01-07T23:12:08.580307
80429106-58be-4005-8439-bfc6cba26db1,2026-01-06T08:19:08.994018,insumos,insumo_movement,VENTA,Urea,Fertilizante,310,kg,Pergamino,Productor Olivera,Pergamino,2026-01-07T23:12:08.580336
67d6a70a-f685-479c-9ffa-b47fb85022c3,2026-01-06T23:41:22.677538,insumos,insumo_movement,TRANSFERENCIA,Urea,Fertilizante,1891,kg,9 de Julio,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.580357
55b08f9f-3f95-4e18-96be-57110ddb6eb4,2026-01-01T09:19:44.374838,insumos,insumo_movement,VENTA,Urea,Fertilizante,2318,kg,Santa Rosa,Productor Fernandez,Santa Rosa,2026-01-07T23:12:08.580386
311e5124-25f8-46a0-8f65-d7a586c7fb5f,2026-01-03T16:37:37.649892,insumos,insumo_movement,TRANSFERENCIA,Urea,Fertilizante,4744,kg,9 de Julio,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.580407
ff6411ca-25da-4400-9034-82512885eb9b,2026-01-02T10:59:19.686325,insumos,insumo_movement,VENTA,Glifosato,Agroquímico,3102,lt,Santa Rosa,Productor Navarro,Santa Rosa,2026-01-07T23:12:08.580440
e7383d2e-de91-4375-8e6a-b2cb37bd68ee,2026-01-03T11:51:16.811015,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,24081,lt,Fabricante Directo,Pergamino,Pergamino,2026-01-07T23:12:08.580466
7771e518-d82c-497f-abda-fac046db495a,2026-01-05T21:49:02.139329,insumos,insumo_movement,CONSUMO,Urea,Fertilizante,2980,kg,9 de Julio,Ganadería,9 de Julio,2026-01-07T23:12:08.580488
b8b93812-3e7a-4c94-a92b-634b079fe062,2026-01-07T09:20:32.552551,insumos,insumo_movement,VENTA,Maíz híbrido,Semilla,4911,bolsas,Bahía Blanca,Productor Rodriguez,Bahía Blanca,2026-01-07T23:12:08.580517
8e954b76-b86f-4816-90db-8780d6fd0139,2026-01-04T12:43:40.048474,insumos,insumo_movement,VENTA,Glifosato,Agroquímico,4233,lt,Bahía Blanca,Productor Aguirre,Bahía Blanca,2026-01-07T23:12:08.580546
c4bc3212-5f3d-4148-88a4-768b44a81c0e,2026-01-07T18:47:22.497701,insumos,insumo_movement,TRANSFERENCIA,Maíz híbrido,Semilla,3379,bolsas,Trenque Lauquen,9 de Julio,9 de Julio,2026-01-07T23:12:08.580567
c6a79254-6ad3-4770-b84a-06a065b927a7,2026-01-04T01:38:32.155341,insumos,insumo_movement,CONSUMO,"2,4-D",Agroquímico,2956,lt,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.580587
264c02f1-3261-43c3-afcf-2b1b662b56e6,2026-01-03T14:10:22.571821,insumos,insumo_movement,VENTA,Maíz híbrido,Semilla,1528,bolsas,Santa Rosa,Productor Paz,Santa Rosa,2026-01-07T23:12:08.580614
8ba4b6ab-832a-402a-949c-242b80b58657,2026-01-03T21:22:19.667704,insumos,insumo_movement,VENTA,MAP,Fertilizante,1124,kg,Pergamino,Productor Rojas,Pergamino,2026-01-07T23:12:08.580641
8ccf59cd-93ed-40c5-9d25-58af79fa9bda,2026-01-02T23:28:42.122295,insumos,insumo_movement,CONSUMO,Urea,Fertilizante,2607,kg,Trenque Lauquen,Ganadería,Trenque Lauquen,2026-01-07T23:12:08.580661
8e525050-1d33-4aee-b472-3285a0061c66,2026-01-02T22:27:04.656244,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,5341,lt,Proveedor Nacional,Pergamino,Pergamino,2026-01-07T23:12:08.580680
e8615204-7718-48a2-ac88-83948ca75770,2026-01-03T08:02:50.701704,insumos,insumo_movement,VENTA,MAP,Fertilizante,1849,kg,Pergamino,Productor Gonzalez,Pergamino,2026-01-07T23:12:08.580707
187b7d71-239b-43ce-a47d-13904209fc42,2026-01-07T08:27:30.051859,insumos,insumo_movement,COMPRA,"2,4-D",Agroquímico,12080,lt,Importador Regional,9 de Julio,9 de Julio,2026-01-07T23:12:08.580741
e995b14f-e2d4-45e9-8b1e-98e8ccdc00be,2026-01-03T18:07:30.200746,insumos,insumo_movement,CONSUMO,Glifosato,Agroquímico,2735,lt,9 de Julio,Ganadería,9 de Julio,2026-01-07T23:12:08.580768
4e79a488-c8d5-454a-a9d1-287560a8029a,2026-01-06T13:23:52.576285,insumos,insumo_movement,VENTA,"2,4-D",Agroquímico,2591,lt,9 de Julio,Productor Rojas,9 de Julio,2026-01-07T23:12:08.580800
dc9d4bb2-d2e8-4d42-bc4a-0b49fde26517,2026-01-01T11:17:37.053062,insumos,insumo_movement,VENTA,Soja RR,Semilla,2030,bolsas,9 de Julio,Productor Acuña,9 de Julio,2026-01-07T23:12:08.580838
69f310d5-ae01-45b9-876d-f7fff02778a5,2026-01-01T23:39:34.012733,insumos,insumo_movement,COMPRA,"2,4-D",Agroquímico,7702,lt,Fabricante Directo,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.580860
82564d52-93dd-48f4-a68c-457ba5fcb26b,2026-01-05T09:54:17.193653,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,7064,bolsas,Importador Regional,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.580881
72bca93a-16a0-43af-b16e-58888daecd87,2026-01-01T07:20:49.531654,insumos,insumo_movement,COMPRA,MAP,Fertilizante,4688,kg,Fabricante Directo,9 de Julio,9 de Julio,2026-01-07T23:12:08.580900
c022d787-a29d-4767-b301-f2f0196e6d6e,2026-01-02T15:55:20.515607,insumos,insumo_movement,CONSUMO,"2,4-D",Agroquímico,641,lt,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.580920
b7e5b5a0-ff70-4c7d-a647-b5b8f3379e1a,2026-01-01T04:42:03.646185,insumos,insumo_movement,CONSUMO,Soja RR,Semilla,2062,bolsas,Trenque Lauquen,Ganadería,Trenque Lauquen,2026-01-07T23:12:08.580939
cd5d717d-b5a4-4799-9a75-8ae5ec447770,2026-01-02T09:13:44.918632,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,19502,lt,Fabricante Directo,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.580957
31a60809-6fb8-4ab8-adf8-5b59b7e1bc2a,2026-01-03T11:37:09.861220,insumos,insumo_movement,VENTA,Maíz híbrido,Semilla,3140,bolsas,Bahía Blanca,Productor Gutierrez,Bahía Blanca,2026-01-07T23:12:08.580985
1ff271e1-e360-4810-b08e-c404920d9364,2026-01-02T08:02:32.126340,insumos,insumo_movement,CONSUMO,Maíz híbrido,Semilla,573,bolsas,Santa Rosa,Ganadería,Santa Rosa,2026-01-07T23:12:08.581005
06e9248d-4895-49da-bd26-9e663cb610e9,2026-01-03T14:53:00.746647,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,14125,bolsas,Proveedor Nacional,Pergamino,Pergamino,2026-01-07T23:12:08.581030
3edb7f27-6942-41e8-a0b2-1491af76cc2f,2026-01-03T04:54:21.096537,insumos,insumo_movement,TRANSFERENCIA,"2,4-D",Agroquímico,4648,lt,9 de Julio,Pergamino,Pergamino,2026-01-07T23:12:08.581053
0a543ac1-8e4d-4be0-bd41-d1f4c248a385,2026-01-04T08:25:05.104275,insumos,insumo_movement,COMPRA,MAP,Fertilizante,3525,kg,Proveedor Nacional,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.581073
bbf86c79-926a-4572-bad8-c28a1779c1b9,2026-01-05T00:48:08.004736,insumos,insumo_movement,TRANSFERENCIA,Urea,Fertilizante,4433,kg,Pergamino,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.581094
f13bc2b4-d3f1-4d1e-822a-d18e4bc1973b,2026-01-06T18:26:17.832063,insumos,insumo_movement,VENTA,Soja RR,Semilla,4009,bolsas,Trenque Lauquen,Productor Gutierrez,Trenque Lauquen,2026-01-07T23:12:08.581123
09e99cff-03d0-4442-b334-c9aa7fc740ff,2026-01-07T19:19:48.907240,insumos,insumo_movement,COMPRA,MAP,Fertilizante,22850,kg,Fabricante Directo,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.581144
4ceeb444-204c-4cfc-937b-fdccdf0e79b9,2026-01-06T15:56:45.896596,insumos,insumo_movement,COMPRA,Urea,Fertilizante,2531,kg,Proveedor Nacional,9 de Julio,9 de Julio,2026-01-07T23:12:08.581163
ec95ecd4-ed6a-4ae4-aa0e-1907c72875f9,2026-01-02T13:28:19.425234,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,3512,lt,Importador Regional,Pergamino,Pergamino,2026-01-07T23:12:08.581183
72a9fbb5-136f-4d19-9acb-0cc9c556b874,2026-01-01T05:24:37.076684,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,19294,bolsas,Importador Regional,Trenque Lauquen,Trenque Lauquen,2026-01-07T23:12:08.581201
88ef9ede-50e7-4784-b287-3713ab4a7c4c,2026-01-01T03:56:15.949560,insumos,insumo_movement,CONSUMO,Maíz híbrido,Semilla,2371,bolsas,9 de Julio,Ganadería,9 de Julio,2026-01-07T23:12:08.581220
400bc305-12a1-4230-8d6a-ff414d8c8414,2026-01-04T18:00:04.931948,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,20845,bolsas,Importador Regional,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.581238
e14e1152-3fe8-441f-8b5c-bfba7528431e,2026-01-01T09:07:58.536563,insumos,insumo_movement,COMPRA,MAP,Fertilizante,17873,kg,Proveedor Nacional,Bahía Blanca,Bahía Blanca,2026-01-07T23:12:08.581257
788961c5-0bd4-4249-8c23-465d29758bab,2026-01-07T02:09:12.326660,insumos,insumo_movement,VENTA,Glifosato,Agroquímico,2580,lt,Santa Rosa,Productor Torres,Santa Rosa,2026-01-07T23:12:08.581284
7a84b782-743a-4307-afb7-53ea064f254e,2026-01-02T02:18:42.819718,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,6303,lt,Importador Regional,Pergamino,Pergamino,2026-01-07T23:12:08.581312
789c1467-1320-40dd-b6fd-803a9663764b,2026-01-07T16:28:45.249859,insumos,insumo_movement,COMPRA,"2,4-D",Agroquímico,11188,lt,Proveedor Nacional,Santa Rosa,Santa Rosa,2026-01-07T23:12:08.581333
d7ee0db3-bd12-47bd-873a-cea435dd490b,2026-01-03T08:28:30.572923,insumos,insumo_movement,VENTA,Maíz híbrido,Semilla,3829,bolsas,Santa Rosa,Productor Juarez,Santa Rosa,2026-01-07T23:12:08.581360
cb88227c-3ff2-4465-a234-2e9d4574e18c,2026-01-02T22:24:33.932230,insumos,insumo_movement,VENTA,Glifosato,Agroquímico,1373,lt,Pergamino,Productor Ruiz,Pergamino,2026-01-07T23:12:08.581389
2211a6d2-ffa2-4448-9aa2-3d2eceefe165,2026-01-03T22:18:40.433090,insumos,insumo_movement,VENTA,"2,4-D",Agroquímico,3487,lt,Trenque Lauquen,Productor Vazquez,Trenque Lauquen,2026-01-07T23:12:08.581416
c8722da8-b42b-4f6d-b1be-a97be0f26899,2026-01-02T06:14:53.092997,insumos,insumo_movement,VENTA,"2,4-D",Agroquímico,382,lt,Pergamino,Productor Toledo,Pergamino,2026-01-07T23:12:08.581446
557a034d-021b-401a-a5db-1ef74f7690e3,2026-01-06T14:26:48.766189,insumos,insumo_movement,VENTA,Urea,Fertilizante,2947,kg,Trenque Lauquen,Productor Diaz,Trenque Lauquen,2026-01-07T23:12:08.581482
c9790455-ac73-4c85-9f63-62a0c4cf1283,2026-01-07T19:34:26.299103,insumos,insumo_movement,CONSUMO,Urea,Fertilizante,710,kg,Trenque Lauquen,Ganadería,Trenque Lauquen,2026-01-07T23:12:08.581504
c7eef373-a008-4190-bd47-ec38b2eac149,2026-01-06T23:18:50.918264,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,16003,bolsas,Fabricante Directo,Pergamino,Pergamino,2026-01-07T23:12:08.581525
29936824-75e7-45a9-a0d3-e61c4ac3517e,2026-01-02T03:23:49.162173,insumos,insumo_movement,CONSUMO,Glifosato,Agroquímico,1117,lt,Pergamino,Ganadería,Pergamino,2026-01-07T23:12:08.581544
bf5e8a15-861c-40fc-b0ce-c4626a2b4b7d,2026-01-04T18:53:31.807455,insumos,insumo_movement,TRANSFERENCIA,Urea,Fertilizante,6019,kg,Pergamino,9 de Julio,9 de Julio,2026-01-07T23:12:08.581569
155be9ac-53fa-4c6c-a5cb-a2ae4bf99992,2026-01-06T21:03:00.952998,insumos,insumo_movement,TRANSFERENCIA,Glifosato,Agroquímico,4189,lt,Bahía Blanca,9 de Julio,9 de Julio,2026-01-07T23:12:08.581623
106b0aed-8094-49dd-a95b-5b7c490e0778,2026-01-05T05:40:07.405073,insumos,insumo_movement,COMPRA,Maíz híbrido,Semilla,4872,bolsas,Proveedor Nacional,9 de Julio,9 de Julio,2026-01-07T23:12:08.581660
a79acde8-95c9-4929-a284-9cacf57e54f4,2026-01-03T02:48:30.813755,insumos,insumo_movement,CONSUMO,Soja RR,Semilla,1329,bolsas,Trenque Lauquen,Ganadería,Trenque Lauquen,2026-01-07T23:12:08.581685
c813567d-65fe-403b-b3f5-7af51af21c26,2026-01-03T04:56:18.966084,insumos,insumo_movement,COMPRA,Glifosato,Agroquímico,13661,lt,Fabricante Directo,Pergamino,Pergamino,2026-01-07T23:12:08.581706
585b19a5-3f97-4a2c-be23-05d58bd5a4bf,2026-01-06T18:42:27.571865,insumos,insumo_movement,CONSUMO,Maíz híbrido,Semilla,2641,bolsas,Trenque Lauquen,Ganadería,Trenque Lauquen,2026-01-07T23:12:08.581727
