event_id,lote_id,event_timestamp,unidad_negocio,tipo_evento,evento,campo,cultivo,superficie_ha,rinde_qq_ha,created_at
4d2d4918-da9c-4ede-b1d8-b26407126eb3,94114fa7-9178-4c6d-99af-8f8921aa132f,2026-03-04T11:40:32.348659,siembras,siembra_event,PULVERIZACION,Campo Luna,Trigo,189,,2026-01-07T20:26:47.879022
f4449e07-b047-4a9e-8218-12a51f00cdf9,94114fa7-9178-4c6d-99af-8f8921aa132f,2026-05-03T11:40:32.348659,siembras,siembra_event,COSECHA,Campo Luna,Trigo,189,53.0,2026-01-07T20:26:47.879026
748bf894-ca5d-4d30-8881-0d141e7e510b,3e9e489b-a747-4b1d-b8a5-3c50cf85a087,2026-01-01T17:15:12.326450,siembras,siembra_event,PREPARACION_SUELO,Campo Muñoz,Soja,306,,2026-01-07T20:26:47.879060
2357a224-2806-490f-a3df-e29354b459f8,3e9e489b-a747-4b1d-b8a5-3c50cf85a087,2026-01-08T17:15:12.326450,siembras,siembra_event,SIEMBRA,Campo Muñoz,Soja,306,,2026-01-07T20:26:47.879064
2e1b1c6b-19d7-4a88-b147-b4c3936ea6a9,3e9e489b-a747-4b1d-b8a5-3c50cf85a087,2026-01-31T17:15:12.326450,siembras,siembra_event,FERTILIZACION,Campo Muñoz,Soja,306,,2026-01-07T20:26:47.879068
8666d530-6b02-4af7-a340-dc8b4b50fca8,3e9e489b-a747-4b1d-b8a5-3c50cf85a087,2026-03-02T17:15:12.326450,siembras,siembra_event,PULVERIZACION,Campo Muñoz,Soja,306,,2026-01-07T20:26:47.879072
9872dc34-04a5-4e9b-9670-f96c0d3195b0,3e9e489b-a747-4b1d-b8a5-3c50cf85a087,2026-05-01T17:15:12.326450,siembras,siembra_event,COSECHA,Campo Muñoz,Soja,306,39.0,2026-01-07T20:26:47.879077
21aa2a12-4d77-4310-8160-b86128a40858,f33fc76d-62a7-4ab7-97d9-6966c6b852be,2026-01-05T20:19:13.972951,siembras,siembra_event,PREPARACION_SUELO,Campo Bustos,Girasol,202,,2026-01-07T20:26:47.879112
83196475-1187-48ac-b819-81361445207b,f33fc76d-62a7-4ab7-97d9-6966c6b852be,2026-01-12T20:19:13.972951,siembras,siembra_event,SIEMBRA,Campo Bustos,Girasol,202,,2026-01-07T20:26:47.879116
1ac75535-6603-424d-94b6-12f37cd725e0,f33fc76d-62a7-4ab7-97d9-6966c6b852be,2026-02-04T20:19:13.972951,siembras,siembra_event,FERTILIZACION,Campo Bustos,Girasol,202,,2026-01-07T20:26:47.879120
213f9aee-8ebd-475a-a817-8d7f81f4c797,f33fc76d-62a7-4ab7-97d9-6966c6b852be,2026-03-06T20:19:13.972951,siembras,siembra_event,PULVERIZACION,Campo Bustos,Girasol,202,,2026-01-07T20:26:47.879124
7fbbd918-17ae-4ede-aa4a-ec3f2fc5b7cd,f33fc76d-62a7-4ab7-97d9-6966c6b852be,2026-05-05T20:19:13.972951,siembras,siembra_event,COSECHA,Campo Bustos,Girasol,202,48.0,2026-01-07T20:26:47.879129
44eef407-27ab-4ffa-b78f-3c186f4b7a81,dc0f2259-18c5-4a55-a611-f66bb06b4577,2026-01-06T07:18:50.344060,siembras,siembra_event,PREPARACION_SUELO,Campo Coronel,Soja,263,,2026-01-07T20:26:47.879161
abb3dbac-3078-4f22-9537-15a58b5b74ed,dc0f2259-18c5-4a55-a611-f66bb06b4577,2026-01-13T07:18:50.344060,siembras,siembra_event,SIEMBRA,Campo Coronel,Soja,263,,2026-01-07T20:26:47.879165
a9b0ca29-9127-4e37-8d1f-225baac5cae1,dc0f2259-18c5-4a55-a611-f66bb06b4577,2026-02-05T07:18:50.344060,siembras,siembra_event,FERTILIZACION,Campo Coronel,Soja,263,,2026-01-07T20:26:47.879169
74dae356-eb3e-491b-856d-27f6660cf90f,dc0f2259-18c5-4a55-a611-f66bb06b4577,2026-03-07T07:18:50.344060,siembras,siembra_event,PULVERIZACION,Campo Coronel,Soja,263,,2026-01-07T20:26:47.879173
d8c2855f-9199-4e76-85a6-0301dd9fb81a,dc0f2259-18c5-4a55-a611-f66bb06b4577,2026-05-06T07:18:50.344060,siembras,siembra_event,COSECHA,Campo Coronel,Soja,263,52.0,2026-01-07T20:26:47.879178
13dafaa4-cf90-46b0-8587-3d440c031919,f416cd85-ac62-4c97-b042-4169dfb1bc03,2026-01-06T00:08:37.839094,siembras,siembra_event,PREPARACION_SUELO,Campo Gomez,Soja,328,,2026-01-07T20:26:47.879208
29bd6799-2479-4235-9d99-876d4eee40aa,f416cd85-ac62-4c97-b042-4169dfb1bc03,2026-01-13T00:08:37.839094,siembras,siembra_event,SIEMBRA,Campo Gomez,Soja,328,,2026-01-07T20:26:47.879212
d8199859-402a-40d2-9c6f-188e2f06e143,f416cd85-ac62-4c97-b042-4169dfb1bc03,2026-02-05T00:08:37.839094,siembras,siembra_event,FERTILIZACION,Campo Gomez,Soja,328,,2026-01-07T20:26:47.879216
dabe6fbe-daf0-4b3d-af55-3132f6c1ed6a,f416cd85-ac62-4c97-b042-4169dfb1bc03,2026-03-07T00:08:37.839094,siembras,siembra_event,PULVERIZACION,Campo Gomez,Soja,328,,2026-01-07T20:26:47.879220
9fc7c516-bae8-401d-9b10-a234fd24a48a,f416cd85-ac62-4c97-b042-4169dfb1bc03,2026-05-06T00:08:37.839094,siembras,siembra_event,COSECHA,Campo Gomez,Soja,328,47.0,2026-01-07T20:26:47.879225
74c3edd0-7da4-455b-9937-ca91cf933d3c,1eb9477f-4b26-4714-a79a-79236ff705f1,2026-01-06T23:39:15.298490,siembras,siembra_event,PREPARACION_SUELO,Campo Vega,Soja,193,,2026-01-07T20:26:47.879264
eba43d89-aea0-4bd2-9a54-71358c3ad951,1eb9477f-4b26-4714-a79a-79236ff705f1,2026-01-13T23:39:15.298490,siembras,siembra_event,SIEMBRA,Campo Vega,Soja,193,,2026-01-07T20:26:47.879268
b25c7c99-bd6b-45ba-b280-c34e0e5a7e72,1eb9477f-4b26-4714-a79a-79236ff705f1,2026-02-05T23:39:15.298490,siembras,siembra_event,FERTILIZACION,Campo Vega,Soja,193,,2026-01-07T20:26:47.879272
a1b63718-8271-471a-9415-c9997c45b994,1eb9477f-4b26-4714-a79a-79236ff705f1,2026-03-07T23:39:15.298490,siembras,siembra_event,PULVERIZACION,Campo Vega,Soja,193,,2026-01-07T20:26:47.879280
4a463f62-3f96-4370-8960-0a94074ab7bb,1eb9477f-4b26-4714-a79a-79236ff705f1,2026-05-06T23:39:15.298490,siembras,siembra_event,COSECHA,Campo Vega,Soja,193,43.0,2026-01-07T20:26:47.879285
445e8360-15ad-4179-bfe1-fb3451342874,aea8dfc5-e889-4036-9ea3-236a2bd5dba3,2026-01-02T21:05:56.843745,siembras,siembra_event,PREPARACION_SUELO,Campo Soto,Soja,348,,2026-01-07T20:26:47.879318
7fc003d0-593c-4e34-9bfc-67a47d450c43,aea8dfc5-e889-4036-9ea3-236a2bd5dba3,2026-01-09T21:05:56.843745,siembras,siembra_event,SIEMBRA,Campo Soto,Soja,348,,2026-01-07T20:26:47.879322
725c1ad7-3d1e-4dcb-aa84-1ae1fd97bfe8,aea8dfc5-e889-4036-9ea3-236a2bd5dba3,2026-02-01T21:05:56.843745,siembras,siembra_event,FERTILIZACION,Campo Soto,Soja,348,,2026-01-07T20:26:47.879326
8330d0ce-3b4c-4533-9c85-1731d7684617,aea8dfc5-e889-4036-9ea3-236a2bd5dba3,2026-03-03T21:05:56.843745,siembras,siembra_event,PULVERIZACION,Campo Soto,Soja,348,,2026-01-07T20:26:47.879330
1dcef80d-074b-4c3f-b2d9-1f5c3c15c3ca,aea8dfc5-e889-4036-9ea3-236a2bd5dba3,2026-05-02T21:05:56.843745,siembras,siembra_event,COSECHA,Campo Soto,Soja,348,36.0,2026-01-07T20:26:47.879335
f93abfc7-72a7-4743-b504-19a08d1646d6,33e761ca-90c6-4427-868f-c0bbaddca3bb,2026-01-05T17:17:08.541046,siembras,siembra_event,PREPARACION_SUELO,Campo Ruiz,Maíz,259,,2026-01-07T20:26:47.879365
0f416c11-88e9-4075-9701-3f4913c89d14,33e761ca-90c6-4427-868f-c0bbaddca3bb,2026-01-12T17:17:08.541046,siembras,siembra_event,SIEMBRA,Campo Ruiz,Maíz,259,,2026-01-07T20:26:47.879370
b2e4f310-7c1e-4222-ac01-eb8f895fe6be,33e761ca-90c6-4427-868f-c0bbaddca3bb,2026-02-04T17:17:08.541046,siembras,siembra_event,FERTILIZACION,Campo Ruiz,Maíz,259,,2026-01-07T20:26:47.879374
4918a8c0-2845-4261-a072-1d97e4e3d5b5,33e761ca-90c6-4427-868f-c0bbaddca3bb,2026-03-06T17:17:08.541046,siembras,siembra_event,PULVERIZACION,Campo Ruiz,Maíz,259,,2026-01-07T20:26:47.879378
764eb834-f344-4f12-bb17-53a96f11bed8,33e761ca-90c6-4427-868f-c0bbaddca3bb,2026-05-05T17:17:08.541046,siembras,siembra_event,COSECHA,Campo Ruiz,Maíz,259,35.0,2026-01-07T20:26:47.879383
27ee07f9-94de-4a03-9b22-0daad25da2c0,55357bd1-1f13-442e-a2ee-5e3864f977ed,2026-01-01T21:59:08.040419,siembras,siembra_event,PREPARACION_SUELO,Campo Suarez,Trigo,34,,2026-01-07T20:26:47.879413
dd45096d-bebe-4467-9be9-2a966f7cc55f,55357bd1-1f13-442e-a2ee-5e3864f977ed,2026-01-08T21:59:08.040419,siembras,siembra_event,SIEMBRA,Campo Suarez,Trigo,34,,2026-01-07T20:26:47.879417
24c0cc44-d31f-4ff8-8eac-c7d8964b9abb,55357bd1-1f13-442e-a2ee-5e3864f977ed,2026-01-31T21:59:08.040419,siembras,siembra_event,FERTILIZACION,Campo Suarez,Trigo,34,,2026-01-07T20:26:47.879421
c1015a08-0e21-48df-8ea7-c7c42a02729b,55357bd1-1f13-442e-a2ee-5e3864f977ed,2026-03-02T21:59:08.040419,siembras,siembra_event,PULVERIZACION,Campo Suarez,Trigo,34,,2026-01-07T20:26:47.879425
d6ad628e-bb38-402b-b318-7bab717d89cc,55357bd1-1f13-442e-a2ee-5e3864f977ed,2026-05-01T21:59:08.040419,siembras,siembra_event,COSECHA,Campo Suarez,Trigo,34,50.0,2026-01-07T20:26:47.879430
c2f4ed03-f617-4dca-97bf-1b7890d643c5,c5f8d17c-ea89-4328-b710-015ea6014a3d,2026-01-05T10:30:07.015647,siembras,siembra_event,PREPARACION_SUELO,Campo Ojeda,Soja,197,,2026-01-07T20:26:47.879464
158e106f-b952-4134-b662-a2b2f131c7f8,c5f8d17c-ea89-4328-b710-015ea6014a3d,2026-01-12T10:30:07.015647,siembras,siembra_event,SIEMBRA,Campo Ojeda,Soja,197,,2026-01-07T20:26:47.879469
1b3dc7fc-d579-49bd-b56e-9ee473e624ab,c5f8d17c-ea89-4328-b710-015ea6014a3d,2026-02-04T10:30:07.015647,siembras,siembra_event,FERTILIZACION,Campo Ojeda,Soja,197,,2026-01-07T20:26:47.879474
3a1bc42c-fffb-4c62-a6c2-a26564d2727d,c5f8d17c-ea89-4328-b710-015ea6014a3d,2026-03-06T10:30:07.015647,siembras,siembra_event,PULVERIZACION,Campo Ojeda,Soja,197,,2026-01-07T20:26:47.879478
0a109aea-8183-46e8-8f7b-c0f9d12c6628,c5f8d17c-ea89-4328-b710-015ea6014a3d,2026-05-05T10:30:07.015647,siembras,siembra_event,COSECHA,Campo Ojeda,Soja,197,38.0,2026-01-07T20:26:47.879483
88392c0d-a310-4917-b3f5-7b9cda4b2850,537d3541-a304-4b31-bf1a-1bed18abcf15,2026-01-02T17:58:31.474571,siembras,siembra_event,PREPARACION_SUELO,Campo Cordoba,Girasol,98,,2026-01-07T20:26:47.879514
0f3efe5b-4490-4990-8303-bea6853ec88a,537d3541-a304-4b31-bf1a-1bed18abcf15,2026-01-09T17:58:31.474571,siembras,siembra_event,SIEMBRA,Campo Cordoba,Girasol,98,,2026-01-07T20:26:47.879518
1b70f714-4788-45cc-a9ca-a6d16ac263f1,537d3541-a304-4b31-bf1a-1bed18abcf15,2026-02-01T17:58:31.474571,siembras,siembra_event,FERTILIZACION,Campo Cordoba,Girasol,98,,2026-01-07T20:26:47.879522
aef195a6-b172-4e4e-9b28-29363221426c,537d3541-a304-4b31-bf1a-1bed18abcf15,2026-03-03T17:58:31.474571,siembras,siembra_event,PULVERIZACION,Campo Cordoba,Girasol,98,,2026-01-07T20:26:47.879529
fb3fa4d7-fa7c-4923-8c0a-27ce5cbacd3a,537d3541-a304-4b31-bf1a-1bed18abcf15,2026-05-02T17:58:31.474571,siembras,siembra_event,COSECHA,Campo Cordoba,Girasol,98,51.0,2026-01-07T20:26:47.879534
cde1f2a6-dc81-441b-8b6f-acd05b9dabde,8ce8e49f-36a8-42bb-b214-286b0d4ac7ef,2026-01-05T22:56:10.663782,siembras,siembra_event,PREPARACION_SUELO,Campo Gomez,Trigo,107,,2026-01-07T20:26:47.879566
a9a35b5c-ebe3-44eb-a6c4-3915d8b25a92,8ce8e49f-36a8-42bb-b214-286b0d4ac7ef,2026-01-12T22:56:10.663782,siembras,siembra_event,SIEMBRA,Campo Gomez,Trigo,107,,2026-01-07T20:26:47.879570
3e6853c0-91fb-4384-b206-d628fd7071b8,8ce8e49f-36a8-42bb-b214-286b0d4ac7ef,2026-02-04T22:56:10.663782,siembras,siembra_event,FERTILIZACION,Campo Gomez,Trigo,107,,2026-01-07T20:26:47.879574
0c05f82f-b329-47a0-9282-fa8ea0ec6256,8ce8e49f-36a8-42bb-b214-286b0d4ac7ef,2026-03-06T22:56:10.663782,siembras,siembra_event,PULVERIZACION,Campo Gomez,Trigo,107,,2026-01-07T20:26:47.879578
6f8f521b-940b-4053-8a7e-33e4176928c9,8ce8e49f-36a8-42bb-b214-286b0d4ac7ef,2026-05-05T22:56:10.663782,siembras,siembra_event,COSECHA,Campo Gomez,Trigo,107,25.0,2026-01-07T20:26:47.879583
08f83bf2-8ac3-4310-aee7-4160a7265e8a,c29f157d-15a0-449e-9d4d-13db8587576c,2026-01-01T23:04:21.564321,siembras,siembra_event,PREPARACION_SUELO,Campo Romero,Girasol,339,,2026-01-07T20:26:47.879619
4e4cc269-33d9-471c-8698-bf12634b26e2,c29f157d-15a0-449e-9d4d-13db8587576c,2026-01-08T23:04:21.564321,siembras,siembra_event,SIEMBRA,Campo Romero,Girasol,339,,2026-01-07T20:26:47.879623
73d329b7-9d00-441c-9ada-59993e3028af,c29f157d-15a0-449e-9d4d-13db8587576c,2026-01-31T23:04:21.564321,siembras,siembra_event,FERTILIZACION,Campo Romero,Girasol,339,,2026-01-07T20:26:47.879627
9e5a59dc-9e38-497a-b50d-c20cadb3df8f,c29f157d-15a0-449e-9d4d-13db8587576c,2026-03-02T23:04:21.564321,siembras,siembra_event,PULVERIZACION,Campo Romero,Girasol,339,,2026-01-07T20:26:47.879631
5731c709-b59f-4aae-a3b7-7335b63f5cf2,c29f157d-15a0-449e-9d4d-13db8587576c,2026-05-01T23:04:21.564321,siembras,siembra_event,COSECHA,Campo Romero,Girasol,339,26.0,2026-01-07T20:26:47.879636
74be75db-efae-4c69-894a-140e951516c1,15b82ae2-8bf0-454f-83fb-9ee65830e591,2026-01-06T06:44:06.988480,siembras,siembra_event,PREPARACION_SUELO,Campo Flores,Soja,229,,2026-01-07T20:26:47.879668
6d527315-f45c-45ad-aa1d-7ed6fd2fcda0,15b82ae2-8bf0-454f-83fb-9ee65830e591,2026-01-13T06:44:06.988480,siembras,siembra_event,SIEMBRA,Campo Flores,Soja,229,,2026-01-07T20:26:47.879672
73889dd1-4f47-4345-849e-9d0b39595bf0,15b82ae2-8bf0-454f-83fb-9ee65830e591,2026-02-05T06:44:06.988480,siembras,siembra_event,FERTILIZACION,Campo Flores,Soja,229,,2026-01-07T20:26:47.879676
2b586209-7e0e-4874-8290-c538f02a97d0,15b82ae2-8bf0-454f-83fb-9ee65830e591,2026-03-07T06:44:06.988480,siembras,siembra_event,PULVERIZACION,Campo Flores,Soja,229,,2026-01-07T20:26:47.879680
507d67ca-a2fc-4a96-975b-fe9b5a6b32c5,15b82ae2-8bf0-454f-83fb-9ee65830e591,2026-05-06T06:44:06.988480,siembras,siembra_event,COSECHA,Campo Flores,Soja,229,54.0,2026-01-07T20:26:47.879685
dcdec884-3119-4803-9476-82b93205179e,427fe5e0-1ccb-47a9-b3ff-434be2e41572,2026-01-05T21:04:08.980269,siembras,siembra_event,PREPARACION_SUELO,Campo Gomez,Maíz,178,,2026-01-07T20:26:47.879714
cbde5250-6507-4907-bfad-a345e174e7d9,427fe5e0-1ccb-47a9-b3ff-434be2e41572,2026-01-12T21:04:08.980269,siembras,siembra_event,SIEMBRA,Campo Gomez,Maíz,178,,2026-01-07T20:26:47.879719
73c85d24-f280-4223-bf2b-ecf3c3e8cb3b,427fe5e0-1ccb-47a9-b3ff-434be2e41572,2026-02-04T21:04:08.980269,siembras,siembra_event,FERTILIZACION,Campo Gomez,Maíz,178,,2026-01-07T20:26:47.879723
2238140f-0418-42a0-922e-ec9dc372009a,427fe5e0-1ccb-47a9-b3ff-434be2e41572,2026-03-06T21:04:08.980269,siembras,siembra_event,PULVERIZACION,Campo Gomez,Maíz,178,,2026-01-07T20:26:47.879727
f8e7de4d-1c40-44ac-a394-f71260821571,427fe5e0-1ccb-47a9-b3ff-434be2e41572,2026-05-05T21:04:08.980269,siembras,siembra_event,COSECHA,Campo Gomez,Maíz,178,50.0,2026-01-07T20:26:47.879731
73765d5b-a970-48e4-81d3-8cb233c7f12c,1a2898a7-b473-4541-8843-d48d9f25caa9,2026-01-04T12:34:05.379709,siembras,siembra_event,PREPARACION_SUELO,Campo Sosa,Trigo,341,,2026-01-07T20:26:47.879761
4877c86d-2e76-4a1f-85ca-4acee1303419,1a2898a7-b473-4541-8843-d48d9f25caa9,2026-01-11T12:34:05.379709,siembras,siembra_event,SIEMBRA,Campo Sosa,Trigo,341,,2026-01-07T20:26:47.879765
b12be3f0-7a53-4347-b228-478486a9903f,1a2898a7-b473-4541-8843-d48d9f25caa9,2026-02-03T12:34:05.379709,siembras,siembra_event,FERTILIZACION,Campo Sosa,Trigo,341,,2026-01-07T20:26:47.879769
f8e4bd97-910d-486a-90b4-3394f5fdedce,1a2898a7-b473-4541-8843-d48d9f25caa9,2026-03-05T12:34:05.379709,siembras,siembra_event,PULVERIZACION,Campo Sosa,Trigo,341,,2026-01-07T20:26:47.879777
b4cfc35b-5f68-43bc-9eb1-b5f6ca6664d2,1a2898a7-b473-4541-8843-d48d9f25caa9,2026-05-04T12:34:05.379709,siembras,siembra_event,COSECHA,Campo Sosa,Trigo,341,52.0,2026-01-07T20:26:47.879782
866e6f74-7ebb-40fc-9d96-1d39ad665d2d,15bec29b-21d0-46f3-b237-c4d037121211,2026-01-07T04:40:40.895905,siembras,siembra_event,PREPARACION_SUELO,Campo Navarro,Girasol,106,,2026-01-07T20:26:47.879820
d7e6f11d-3dc2-4446-954f-57f98d0e29b4,15bec29b-21d0-46f3-b237-c4d037121211,2026-01-14T04:40:40.895905,siembras,siembra_event,SIEMBRA,Campo Navarro,Girasol,106,,2026-01-07T20:26:47.879828
0506fd18-a102-40da-96be-91a1e74b5e96,15bec29b-21d0-46f3-b237-c4d037121211,2026-02-06T04:40:40.895905,siembras,siembra_event,FERTILIZACION,Campo Navarro,Girasol,106,,2026-01-07T20:26:47.879837
7f099fcd-86b1-4bc4-bb84-d7051a48d91c,15bec29b-21d0-46f3-b237-c4d037121211,2026-03-08T04:40:40.895905,siembras,siembra_event,PULVERIZACION,Campo Navarro,Girasol,106,,2026-01-07T20:26:47.879842
efc26941-7ef7-4b26-9aa8-741ee7245b73,15bec29b-21d0-46f3-b237-c4d037121211,2026-05-07T04:40:40.895905,siembras,siembra_event,COSECHA,Campo Navarro,Girasol,106,31.0,2026-01-07T20:26:47.879848
3d1c9553-bb25-40bc-8671-7e61a7fbf6eb,59233bfe-042a-472b-85ea-f3ac4449c809,2026-01-05T04:27:39.050453,siembras,siembra_event,PREPARACION_SUELO,Campo Ramirez,Trigo,287,,2026-01-07T20:26:47.879888
72260d53-d879-40d2-9732-a725839ced30,59233bfe-042a-472b-85ea-f3ac4449c809,2026-01-12T04:27:39.050453,siembras,siembra_event,SIEMBRA,Campo Ramirez,Trigo,287,,2026-01-07T20:26:47.879893
c718e0ff-22b5-49e0-9456-f24274e1f2e3,59233bfe-042a-472b-85ea-f3ac4449c809,2026-02-04T04:27:39.050453,siembras,siembra_event,FERTILIZACION,Campo Ramirez,Trigo,287,,2026-01-07T20:26:47.879898
f36ff420-cc69-4703-88e7-84539accf617,59233bfe-042a-472b-85ea-f3ac4449c809,2026-03-06T04:27:39.050453,siembras,siembra_event,PULVERIZACION,Campo Ramirez,Trigo,287,,2026-01-07T20:26:47.879902
317e543e-47dc-47e2-a54c-470539443deb,59233bfe-042a-472b-85ea-f3ac4449c809,2026-05-05T04:27:39.050453,siembras,siembra_event,COSECHA,Campo Ramirez,Trigo,287,32.0,2026-01-07T20:26:47.879907
fdde4105-0fb3-4b17-b6ff-5f3bca94b571,d181ef6c-b738-496c-aa35-2a9591a5c689,2026-01-06T20:24:05.764798,siembras,siembra_event,PREPARACION_SUELO,Campo Martinez,Trigo,149,,2026-01-07T20:26:47.879941
55d2a7ef-6b35-4955-8fe7-510ebe3e4994,d181ef6c-b738-496c-aa35-2a9591a5c689,2026-01-13T20:24:05.764798,siembras,siembra_event,SIEMBRA,Campo Martinez,Trigo,149,,2026-01-07T20:26:47.879945
6b5deeac-1ba3-477c-800c-0cecc4728c69,d181ef6c-b738-496c-aa35-2a9591a5c689,2026-02-05T20:24:05.764798,siembras,siembra_event,FERTILIZACION,Campo Martinez,Trigo,149,,2026-01-07T20:26:47.879949
9230f704-7beb-46bf-893f-2bc0445b84cc,d181ef6c-b738-496c-aa35-2a9591a5c689,2026-03-07T20:24:05.764798,siembras,siembra_event,PULVERIZACION,Campo Martinez,Trigo,149,,2026-01-07T20:26:47.879953
da1d3260-f736-47de-a050-2bf23e8854ce,d181ef6c-b738-496c-aa35-2a9591a5c689,2026-05-06T20:24:05.764798,siembras,siembra_event,COSECHA,Campo Martinez,Trigo,149,47.0,2026-01-07T20:26:47.879958
e5337f56-67cf-46ee-b2df-8666686f5331,d0b3bd00-cd47-4f42-9aef-cd384572e3f5,2026-01-04T01:00:34.116230,siembras,siembra_event,PREPARACION_SUELO,Campo Mendez,Maíz,218,,2026-01-07T20:26:47.879995
df30e311-da1c-4da0-a2f1-e2c54806a871,d0b3bd00-cd47-4f42-9aef-cd384572e3f5,2026-01-11T01:00:34.116230,siembras,siembra_event,SIEMBRA,Campo Mendez,Maíz,218,,2026-01-07T20:26:47.880000
46f3c150-914b-4e55-b5d9-231c207404e5,d0b3bd00-cd47-4f42-9aef-cd384572e3f5,2026-02-03T01:00:34.116230,siembras,siembra_event,FERTILIZACION,Campo Mendez,Maíz,218,,2026-01-07T20:26:47.880004
3aab6122-e19f-44ca-8520-50940f023a3d,d0b3bd00-cd47-4f42-9aef-cd384572e3f5,2026-03-05T01:00:34.116230,siembras,siembra_event,PULVERIZACION,Campo Mendez,Maíz,218,,2026-01-07T20:26:47.880008
0a5616dd-b156-4175-8f79-c6126fc6ba04,d0b3bd00-cd47-4f42-9aef-cd384572e3f5,2026-05-04T01:00:34.116230,siembras,siembra_event,COSECHA,Campo Mendez,Maíz,218,25.0,2026-01-07T20:26:47.880013
082b828f-85d0-4723-b917-ec3abb4db797,2d73fbba-2622-4559-bb38-34bf25c7cb47,2026-01-04T20:10:20.744284,siembras,siembra_event,PREPARACION_SUELO,Campo Cardozo,Soja,89,,2026-01-07T20:26:47.880045
3345131f-4718-47d1-9d98-b7b9d0342626,2d73fbba-2622-4559-bb38-34bf25c7cb47,2026-01-11T20:10:20.744284,siembras,siembra_event,SIEMBRA,Campo Cardozo,Soja,89,,2026-01-07T20:26:47.880049
ca1677c1-1d05-42be-a39e-c3796ae3e6b7,2d73fbba-2622-4559-bb38-34bf25c7cb47,2026-02-03T20:10:20.744284,siembras,siembra_event,FERTILIZACION,Campo Cardozo,Soja,89,,2026-01-07T20:26:47.880053
0e08e64d-4b5f-455f-92e0-bb8dab7d0f3e,2d73fbba-2622-4559-bb38-34bf25c7cb47,2026-03-05T20:10:20.744284,siembras,siembra_event,PULVERIZACION,Campo Cardozo,Soja,89,,2026-01-07T20:26:47.880058
ad608001-48c6-47b4-b336-3640b5a37cc9,2d73fbba-2622-4559-bb38-34bf25c7cb47,2026-05-04T20:10:20.744284,siembras,siembra_event,COSECHA,Campo Cardozo,Soja,89,53.0,2026-01-07T20:26:47.880066
70409966-fb47-4df6-9450-8c2a814cb467,99ef103a-98cd-49ea-ac92-d7898698bc99,2026-01-06T01:06:49.434721,siembras,siembra_event,PREPARACION_SUELO,Campo Fernandez,Soja,249,,2026-01-07T20:26:47.880098
6045ef28-aa76-43f0-8cfb-2aafafbe509b,99ef103a-98cd-49ea-ac92-d7898698bc99,2026-01-13T01:06:49.434721,siembras,siembra_event,SIEMBRA,Campo Fernandez,Soja,249,,2026-01-07T20:26:47.880103
6150d21b-5253-496a-87db-4d9ff0e1c3d1,99ef103a-98cd-49ea-ac92-d7898698bc99,2026-02-05T01:06:49.434721,siembras,siembra_event,FERTILIZACION,Campo Fernandez,Soja,249,,2026-01-07T20:26:47.880107
ba6cb730-0918-4156-b569-2a593f74526b,99ef103a-98cd-49ea-ac92-d7898698bc99,2026-03-07T01:06:49.434721,siembras,siembra_event,PULVERIZACION,Campo Fernandez,Soja,249,,2026-01-07T20:26:47.880111
fb63fcae-4435-48ee-9b3d-f49418792443,99ef103a-98cd-49ea-ac92-d7898698bc99,2026-05-06T01:06:49.434721,siembras,siembra_event,COSECHA,Campo Fernandez,Soja,249,38.0,2026-01-07T20:26:47.880116
25988678-81e8-4a77-8d80-aabaeacdf4f1,5e687216-8315-408c-881e-0c023894e23e,2026-01-05T08:45:07.875653,siembras,siembra_event,PREPARACION_SUELO,Campo Fernandez,Maíz,305,,2026-01-07T20:26:47.880147
769d5183-e1dd-4611-aade-9d7a7060b590,5e687216-8315-408c-881e-0c023894e23e,2026-01-12T08:45:07.875653,siembras,siembra_event,SIEMBRA,Campo Fernandez,Maíz,305,,2026-01-07T20:26:47.880151
3f8d949a-892f-4d91-825d-98c3668d0666,5e687216-8315-408c-881e-0c023894e23e,2026-02-04T08:45:07.875653,siembras,siembra_event,FERTILIZACION,Campo Fernandez,Maíz,305,,2026-01-07T20:26:47.880155
40f3f2d2-cbfe-451c-809a-f4dfffcfd94d,5e687216-8315-408c-881e-0c023894e23e,2026-03-06T08:45:07.875653,siembras,siembra_event,PULVERIZACION,Campo Fernandez,Maíz,305,,2026-01-07T20:26:47.880159
0dbf98b8-c758-4829-8fc6-855f89cc5ff8,5e687216-8315-408c-881e-0c023894e23e,2026-05-05T08:45:07.875653,siembras,siembra_event,COSECHA,Campo Fernandez,Maíz,305,43.0,2026-01-07T20:26:47.880164
0cb3a92a-aaab-45a0-8b34-500711ec115a,eb39d3d7-337b-43ee-a4a1-0d38c64d587c,2026-01-07T08:03:52.114133,siembras,siembra_event,PREPARACION_SUELO,Campo Romero,Soja,157,,2026-01-07T20:26:47.880195
5c5b9899-ea14-4ada-836d-74c957f01de3,eb39d3d7-337b-43ee-a4a1-0d38c64d587c,2026-01-14T08:03:52.114133,siembras,siembra_event,SIEMBRA,Campo Romero,Soja,157,,2026-01-07T20:26:47.880199
be57e674-ae71-4ec9-8c29-2ef6a5a2667d,eb39d3d7-337b-43ee-a4a1-0d38c64d587c,2026-02-06T08:03:52.114133,siembras,siembra_event,FERTILIZACION,Campo Romero,Soja,157,,2026-01-07T20:26:47.880207
